Method,img_label,linear_vel,angular_vel,pre_inflation,goal_dist,delta_goal_dist,moved_toward_goal,next_linear_vel:,next_angular_vel,max_vel_x,max_vel_theta,vx_samples,vtheta_samples,path_distance_bias,goal_distance_bias,final_inflation
RL,594,0.005473967585768709,0.4641257768357679,0.07703641057014465,14.098849741113664,0.8176492635982058,1,1.7658778076898871,0.014022319176277259,1.963970422744751,3.104098320007324,11,15,-0.027123570442199707,1.1549270153045654,0.1
RL,595,1.7658778076898871,0.014022319176277259,0.11556175351142883,13.038531985874998,1.0603177552386658,1,1.6733968008149738,0.01668789189066808,2.0761239528656006,3.279893636703491,11,19,0.11829090118408203,1.4250073432922363,0.11556175351142883
RL,596,1.6733968008149738,0.01668789189066808,0.12675286829471588,12.306200625506337,0.7323313603686614,1,0.6285753677538279,0.20256942728366062,2.070070266723633,3.312133550643921,12,15,-0.13076257705688477,1.5478222370147705,0.12675286829471588
RL,597,0.6285753677538279,0.20256942728366062,0.13508115708827972,11.981874343032732,0.3243262824736046,1,0.402336426205352,0.17962494250205785,2.021740674972534,3.0198540687561035,10,12,0.22395646572113037,1.918102502822876,0.13508115708827972
RL,598,0.402336426205352,0.17962494250205785,0.10139274597167969,11.742496530270692,0.23937781276204007,1,0.22460478696781574,0.07596550862374893,1.775100588798523,3.117058038711548,11,18,-0.08030390739440918,1.4645965099334717,0.10139274597167969
RL,599,0.22460478696781574,0.07596550862374893,0.3603402078151703,11.382317902952241,0.36017862731845085,1,0.41680670666813646,-0.09518644313257889,2.0213913917541504,3.279839515686035,12,12,0.11107277870178223,1.860182523727417,0.3603402078151703
RL,600,0.41680670666813646,-0.09518644313257889,0.6234132051467896,11.10941013108779,0.2729077718644515,1,0.49889560922751364,-0.8027277152701299,1.8952481746673584,2.824374198913574,12,27,0.4730176627635956,1.859357476234436,0.6234132051467896
RL,601,0.49889560922751364,-0.8027277152701299,0.6053029298782349,10.836488084829904,0.27292204625788585,1,0.3344347088113254,-1.007690389671472,1.6717621088027954,3.092334747314453,12,15,0.14999258518218994,2.090005397796631,0.6053029298782349
RL,602,0.3344347088113254,-1.007690389671472,0.28550243377685547,10.629777843114974,0.20671024171493002,1,0.27461481292732653,-0.004744697334357556,2.076390027999878,3.2325596809387207,12,3,0.0634041428565979,1.5321695804595947,0.28550243377685547
RL,603,0.27461481292732653,-0.004744697334357556,0.6432946920394897,10.474775153475541,0.1550026896394332,1,0.14525996809848812,-0.16440718271538923,1.9969415664672852,3.089545249938965,12,9,-0.012232601642608643,1.9323928356170654,0.6432946920394897
RL,604,0.14525996809848812,-0.16440718271538923,0.195754736661911,10.154410934226094,0.3203642192494467,1,0.9575108337172265,0.10899669867684728,2.198637008666992,3.434175968170166,11,2,0.41402822732925415,-0.26483047008514404,0.195754736661911
RL,605,0.9575108337172265,0.10899669867684728,0.12339074909687042,9.401447427394755,0.752963506831339,1,1.6977527449161325,0.2513639056254715,2.1649389266967773,2.9952456951141357,11,29,0.43314236402511597,-0.08628153800964355,0.12339074909687042
RL,606,1.6977527449161325,0.2513639056254715,0.12853769958019257,8.329787609152449,1.0716598182423063,1,1.8030640310636903,0.19096936814423307,2.0975124835968018,3.2388787269592285,11,20,0.1349947452545166,1.2174856662750244,0.12853769958019257
RL,607,1.8030640310636903,0.19096936814423307,0.04072996973991394,7.269578673702936,1.0602089354495128,1,1.7378947863961731,0.11248321467881482,2.024805784225464,2.986990451812744,12,16,0.05202764272689819,0.8515742421150208,0.1
RL,608,1.7378947863961731,0.11248321467881482,0.08688870072364807,6.251647232846828,1.017931440856108,1,1.732985709538261,0.06137697482766517,2.187493085861206,3.6347315311431885,10,19,0.1798781156539917,1.173827886581421,0.1
RL,609,1.732985709538261,0.06137697482766517,0.06350824236869812,5.187378180918163,1.0642690519286653,1,1.7766767419202514,0.10993043694484407,2.026427984237671,2.7988691329956055,11,16,0.13540613651275635,1.231663703918457,0.1
RL,610,1.7766767419202514,0.10993043694484407,0.13593940436840057,4.123318033666324,1.0640601472518387,1,1.788464276350928,0.004581227001198488,2.05617618560791,3.5801777839660645,11,18,0.32588067650794983,1.106460690498352,0.13593940436840057
HB,611,1.515956746585673,0.16492291261029404,0.12133164703845978,13.676260206910744,1.092943571448055,1,1.7997723778355208,0.004405820373122691,2.0,0.07968599928755024,20,27,0.2305222749710083,1.092797875404358,0.12133164703845978
HB,612,1.7997723778355208,0.004405820373122691,0.10294103622436523,12.583501771738122,1.0927584351726214,1,1.2424414136880442,-0.13337103670805509,1.9010200807113582,0.1588036340260675,19,22,0.3145221471786499,0.6158460378646851,0.10294103622436522
HB,613,1.2424414136880442,-0.13337103670805509,0.06333500146865845,12.029405680477188,0.5540960912609343,1,0.8797096224696758,0.010238864282948781,1.3204157125736307,0.35927869483037694,19,25,-0.11797833442687988,1.474792242050171,0.10205872535705565
HB,614,0.8797096224696758,0.010238864282948781,0.20140674710273743,11.699569499248502,0.32983618122868563,1,0.518470934028245,0.016624988222066386,1.3838218161135292,0.6441067127699658,29,14,0.2138044238090515,1.6928503513336182,0.13186313188076018
HB,615,0.5996238523201247,-0.018488601406205347,0.046254903078079224,10.969435368294906,0.730134130953596,1,1.383338713921772,0.4342072102759423,0.8686576297322643,0.4975392133702672,16,29,-0.21543091535568237,2.0308279991149902,0.12230419231653213
HB,616,1.383338713921772,0.4342072102759423,0.22605325281620026,10.394424017841281,0.5750113504536252,1,0.8656973593983706,0.22923647402148223,1.2017099723850664,0.6019985055998388,25,22,0.07090288400650024,2.0385422706604004,0.15342891046643256
HB,617,0.8656973593983706,0.22923647402148223,0.04263126850128174,9.680187884168957,0.7142361336723244,1,1.2032192088322324,0.059416015106855936,1.928818802341547,0.5401112703869941,25,16,0.3247612416744232,1.932767629623413,0.1374002373265028
HB,618,1.2032192088322324,0.059416015106855936,0.0689762532711029,8.473552478121194,1.2066354060477629,1,1.7606121681298756,0.004252241576376746,2.0,0.37807788927089586,19,25,0.29316234588623047,1.260992169380188,0.12618016612855196
HB,619,1.7606121681298756,0.004252241576376746,0.10752443969249725,7.4390674383798245,1.0344850397413694,1,1.7694602189051873,0.05627982362243184,2.0,0.26465452248962706,50,10,0.10473406314849854,0.6444084644317627,0.12058344819773553
HB,620,1.7694602189051873,0.05627982362243184,0.08470597863197327,6.414308816302073,1.0247586220777514,1,1.7470550320180145,0.008009522256473525,2.0,0.18525816574273893,13,32,0.12117880582809448,1.244982123374939,0.11440841373841487
HB,621,1.7470550320180145,0.008009522256473525,0.17961107194423676,5.351327825121581,1.062980991180492,1,1.7431784114507083,0.02021066984940191,2.0,0.12968071601991724,18,30,0.2525121569633484,1.2202297449111938,0.13396921120016142
HB,622,1.7431784114507083,0.02021066984940191,0.16283677518367767,4.319431333983388,1.031896491138193,1,1.7583395878399943,0.04404473566830633,2.0,0.09077650121394205,16,26,0.07931274175643921,1.0532971620559692,0.3
RL,623,1.7870991048169247,0.0036681217419613998,0.12281651794910431,13.49313159530861,1.1028593824870079,1,1.7614946559884712,0.029392039711994555,1.9454575777053833,3.025181531906128,14,17,0.27166301012039185,0.8908379077911377,0.12281651794910431
RL,624,1.7614946559884712,0.029392039711994555,0.08563923835754395,12.488763865377445,1.0043677299311646,1,1.6438347832334834,-0.3014177496601389,2.0471034049987793,3.2649450302124023,12,11,0.2467644214630127,1.4492919445037842,0.1
RL,625,1.6438347832334834,-0.3014177496601389,0.09287029504776001,11.917467295531344,0.5712965698461012,1,0.648996129966045,-0.21181579432249129,1.9186351299285889,3.1975393295288086,12,11,0.051313161849975586,1.4047119617462158,0.1
RL,626,0.648996129966045,-0.21181579432249129,0.1439005732536316,11.675785715337602,0.24168158019374175,1,0.16831413279436275,-0.14398734997640736,2.0708487033843994,3.3598034381866455,12,7,0.4885048270225525,1.2309861183166504,0.1439005732536316
RL,627,0.14084163659148569,-0.22452633943045455,0.2981473505496979,10.975558536295871,0.6005336610048033,1,1.8751268540663126,0.03787020729286286,2.0187370777130127,3.0878067016601562,11,27,-0.14524680376052856,2.2825241088867188,0.2981473505496979
RL,628,1.8751268540663126,0.03787020729286286,0.40315496921539307,10.021999246593378,0.9535592897024934,1,1.7829822363881787,0.6372018631854031,2.2535014152526855,2.8036160469055176,12,11,0.11060935258865356,2.216614246368408,0.40315496921539307
RL,629,1.7829822363881787,0.6372018631854031,0.1650250405073166,8.980465786011298,1.0415334605820803,1,1.7831656321246394,0.40705200927117896,2.3011367321014404,2.6671903133392334,12,8,-0.04463452100753784,1.6977519989013672,0.1650250405073166
RL,630,1.7831656321246394,0.40705200927117896,0.07447871565818787,7.916204616881653,1.0642611691296446,1,1.8143333668938382,0.06342483929078728,1.8130500316619873,3.1094260215759277,12,11,0.13668960332870483,1.7263493537902832,0.1
RL,631,1.8143333668938382,0.06342483929078728,0.13992808759212494,6.815187822180074,1.1010167947015788,1,1.776732705430363,0.12461722351487833,1.8468074798583984,3.0191707611083984,11,8,0.10242927074432373,0.2702632546424866,0.13992808759212494
RL,632,1.776732705430363,0.12461722351487833,0.0833178162574768,5.723387870158369,1.091799952021705,1,1.8014239032269705,0.045783447751463584,2.230609178543091,3.004326820373535,12,15,-0.10451281070709229,1.3818312883377075,0.1
RL,633,1.8014239032269705,0.045783447751463584,0.1236858069896698,4.648454239562578,1.0749336305957913,1,1.7800494224613608,0.08104256248578445,2.0855438709259033,2.656985282897949,12,13,0.09200793504714966,1.2715795040130615,0.1236858069896698
HB,634,1.712803368499644,0.18281243668986,0.0546606183052063,13.59460649938012,1.137297409595753,1,1.811916805764879,-0.0029649910030589486,2.0,0.0444804855948316,21,26,-0.05523556470870972,1.3146836757659912,0.1
HB,635,1.811916805764879,-0.0029649910030589486,0.08017414808273315,12.675425818851233,0.9191806805288874,1,1.0946031044377618,0.2778713083614154,1.9466173268967661,0.19329509814127743,17,28,0.28717994689941406,1.529821753501892,0.1
HB,636,1.0946031044377618,0.2778713083614154,0.09866759181022644,12.104084205278086,0.5713416135731464,1,0.7587583787836137,0.14518256299641918,1.5704125753273275,0.4318032171854487,19,28,-0.17473363876342773,1.8316900730133057,0.1
HB,637,0.7587583787836137,0.14518256299641918,0.03799012303352356,11.769439577951127,0.3346446273269592,1,0.42291193719757525,0.20207692049496329,1.052021224335225,0.733097477150784,23,17,0.18313127756118774,1.4027478694915771,0.1
HB,638,0.42291193719757525,0.20207692049496329,0.11489367485046387,11.561745360720916,0.20769421723021075,1,0.23533872452846036,0.25169226181711396,1.254221627119654,1.0190327441941647,16,27,-0.017328262329101562,1.996833086013794,0.10446810245513916
HB,639,0.23533872452846036,0.25169226181711396,0.6041589975357056,11.442523753109754,0.11922160761116274,1,0.09257815494450085,0.18778781198157782,1.0967005777830816,1.2762916589581148,20,21,0.10163271427154541,2.044835329055786,0.1931276717185974
HB,640,0.09257815494450085,0.18778781198157782,0.6045873165130615,11.39169213832084,0.050831614788913626,1,0.09458788296809409,0.1220167539826908,1.0781899216932547,1.4555690080834427,29,18,0.16533076763153076,2.0145020484924316,0.25518937020301813
HB,641,0.09458788296809409,0.1220167539826908,0.44370561838150024,11.192820393523231,0.19887174479760894,1,0.5884131962473816,-1.0094963406750486,0.6390185913900424,1.383533027159457,21,26,0.1619301438331604,1.872649908065796,0.2986325591421127
HB,642,0.5884131962473816,-1.0094963406750486,0.5613941550254822,10.904797986393907,0.2880224071293238,1,0.4483248362006426,-0.46175913368100124,0.8362639158160073,1.3891431845313627,30,15,0.18941545486450195,1.9596798419952393,0.3290427913994789
HB,643,0.4483248362006426,-0.46175913368100124,0.16918525099754333,10.622880895948784,0.28191709044512336,1,0.4786600320715443,-0.22056555786036508,0.6981762951901838,1.380936216343336,22,17,0.4347921907901764,0.45877301692962646,0.2810855292788982
HB,644,0.4786600320715443,-0.22056555786036508,0.5120694041252136,10.365357997678647,0.2575228982701372,1,0.3629385698132142,0.09093314268928805,0.6810752711502768,1.4214799235150495,23,21,0.1667478084564209,2.254775047302246,0.3167598704952287
HB,645,0.3629385698132142,0.09093314268928805,-0.018326520919799805,10.368657685684102,-0.0032996880054554367,0,-0.01291617661456039,0.005041855362232891,0.6777518594673287,1.5898694758147105,27,17,-0.0035116076469421387,-0.15743088722229004,0.18049601600440285
HB,646,-0.14064729648610366,0.0037884768852739156,0.16242589056491852,10.450579426494322,-0.09083046459852717,-1,0.19191025759013614,0.2870342602064023,0.703790406356638,1.6828906970970445,25,22,-0.16667920351028442,0.2935903072357178,0.1
HB,647,0.28730687483465817,-0.2608593394738194,0.572943925857544,10.021801143903344,0.39895977959375273,1,0.7925136654582845,0.5985745737974361,0.6210730959025715,1.4471650504405333,28,14,-0.07109695672988892,2.0252158641815186,0.1
HB,648,0.7925136654582845,0.5985745737974361,0.04566711187362671,9.655218454362561,0.3665826895407829,1,0.6248148179539714,0.1522537883904864,1.1481627868613358,1.3630896081267847,12,43,0.15281593799591064,0.05392730236053467,0.1
HB,649,0.6248148179539714,0.1522537883904864,0.1514798104763031,8.9997225348526,0.6554959195099617,1,1.1567528642637295,0.10995428676099148,2.0,1.0914615799832574,23,17,0.14741510152816772,1.2417718172073364,0.1
HB,650,1.1567528642637295,0.10995428676099148,0.04940277338027954,7.8909836461928675,1.1087388886597322,1,1.8109605969173606,0.012124545466895984,2.0,0.7640231059882802,16,27,0.24627304077148438,1.3437904119491577,0.1
HB,651,1.8109605969173606,0.012124545466895984,0.11187320947647095,6.783891253407907,1.1070923927849607,1,1.792533653788781,0.015043662268448249,2.0,0.5348161741917961,22,25,-0.014323174953460693,1.1049582958221436,0.1
HB,652,1.792533653788781,0.015043662268448249,0.1703050136566162,5.715217665604317,1.0686735878035893,1,1.8097127648880904,0.03156616426281396,2.0,0.3743713219342572,19,26,0.03826606273651123,0.9354801774024963,0.23431391260883444
HB,653,1.8097127648880904,0.03156616426281396,0.07340586185455322,4.644710310335156,1.0705073552691617,1,1.8143202696190759,0.012410691724946016,2.0,0.26205992535398004,15,28,0.24408644437789917,0.834095299243927,0.3
RL,654,1.747809454824143,0.0028541904293204875,0.10954929888248444,13.569588827555942,1.1039421592063725,1,1.779850261865191,0.003046276359362516,1.9401142597198486,3.300902843475342,12,16,0.2554464340209961,1.2490617036819458,0.10954929888248444
RL,655,1.779850261865191,0.003046276359362516,0.05349773168563843,12.579903573732002,0.9896852538239393,1,1.20140786433081,0.009651131055681387,2.122032880783081,3.287224292755127,12,11,-0.1431005597114563,0.9564626812934875,0.1
RL,656,1.20140786433081,0.009651131055681387,0.051901668310165405,12.108502916110899,0.4714006576211034,1,0.7093398740151012,-0.5019450009138233,1.636395812034607,3.043015956878662,11,9,0.09512335062026978,1.6872546672821045,0.1
RL,657,0.7093398740151012,-0.5019450009138233,0.05782860517501831,11.783307745981435,0.3251951701294633,1,0.4148152119450381,-0.09592079859930953,1.8097217082977295,3.020793914794922,13,10,0.14885908365249634,2.058875560760498,0.1
RL,658,0.4148152119450381,-0.09592079859930953,0.05581444501876831,11.584234309598267,0.1990734363831681,1,0.1798349906690628,-0.01421378482986486,2.371919870376587,2.9479236602783203,11,7,-0.01936638355255127,1.4244507551193237,0.1
RL,659,0.18586022665475196,-0.22562109536348132,0.502744734287262,10.836785368482827,0.6151162447421363,1,1.8468235702145768,0.08355209038358155,1.928662657737732,3.276320457458496,13,18,0.24830317497253418,1.9872629642486572,0.502744734287262
RL,660,1.8468235702145768,0.08355209038358155,0.5395330786705017,9.883911247812302,0.9528741206705256,1,1.8177246855336966,0.6360240578234964,2.0791540145874023,2.795839309692383,11,12,0.12172585725784302,2.165492534637451,0.5395330786705017
RL,661,1.8177246855336966,0.6360240578234964,0.09327656030654907,8.785064619039884,1.0988466287724172,1,1.7646405967097316,0.08156370353249497,2.13620924949646,3.4478611946105957,12,20,0.2841135263442993,2.056758403778076,0.1
RL,662,1.7646405967097316,0.08156370353249497,0.051462769508361816,7.7733139786576935,1.011750640382191,1,1.751091510316852,0.038558337664956865,2.218667507171631,2.957589864730835,12,10,0.01960664987564087,1.3477832078933716,0.1
RL,663,1.751091510316852,0.038558337664956865,0.1460430771112442,6.770730190082164,1.0025837885755298,1,1.6758256014369022,0.18772026192249686,1.742321491241455,3.4884252548217773,12,20,-0.06033122539520264,0.388296902179718,0.1460430771112442
RL,664,1.7099540299454632,0.1300133414326928,0.11421266198158264,5.6744773784840685,1.0962528115980952,1,1.7509122922583473,0.033682191224300474,2.006227493286133,2.9229021072387695,11,8,-0.0717916488647461,1.0553674697875977,0.11421266198158264
RL,665,1.7509122922583473,0.033682191224300474,0.23248519003391266,4.5973859541137605,1.077091424370308,1,1.7639945454462,0.0737386094216364,1.9502184391021729,3.6743650436401367,11,15,0.1170274019241333,0.9514656066894531,0.23248519003391266
HB,666,1.7812825648923065,0.02560636978833232,0.05276325345039368,13.440801925343823,1.1755815901098785,1,1.786292006866116,-0.03405665801677022,2.0,0.12840936342345022,18,25,-0.07545548677444458,1.1969250440597534,0.1
HB,667,1.786292006866116,-0.03405665801677022,0.09412598609924316,12.444807907535438,0.9959940178083855,1,1.3508548483394116,0.3671437432708294,1.9025211531002433,0.14954461506065053,16,30,0.09820681810379028,1.2414333820343018,0.1
HB,668,1.3508548483394116,0.3671437432708294,0.126864954829216,11.934722431033112,0.5100854765023257,1,0.6634458765825791,0.11619366567040858,1.4159577568614052,0.43930287990942374,19,21,-0.05053979158401489,1.9637998342514038,0.10805948644876479
HB,669,0.6634458765825791,0.11619366567040858,0.05790525674819946,11.60332707556395,0.3313953554691622,1,0.3113182645306998,0.2523070824845142,0.9086894458816175,0.7829847101243167,20,20,0.09656643867492676,1.40616774559021,0.10564164051413534
HB,670,0.3113182645306998,0.2523070824845142,0.1657104641199112,11.435042627972338,0.16828444759161165,1,0.21708668586626817,0.024533266333181872,1.0959481472950525,1.0612546227405144,23,23,0.12291103601455688,2.1818161010742188,0.12366228759586809
HB,671,0.3211073159576372,0.0011910222702354665,0.6079150438308716,11.148019415874066,0.1945724530086892,1,0.3731032548303608,0.012761717299991324,0.874839929995509,1.3008634147425693,29,18,0.17711007595062256,2.174715518951416,0.26459452092197533
HB,672,0.3731032548303608,0.012761717299991324,0.611374020576477,10.877523585483516,0.2704958303905496,1,0.44204339881575233,-0.6277173304871129,0.617148112471168,1.3337870307934976,26,17,0.38803398609161377,1.8033413887023926,0.3052161646453827
HB,673,0.44204339881575233,-0.6277173304871129,0.6264587640762329,10.615654975770164,0.2618686097133516,1,0.38967850490221123,-0.511969341481973,0.6231774249063315,1.3777795195945637,21,20,0.16777187585830688,2.11305570602417,0.3336513152517679
HB,674,0.38967850490221123,-0.511969341481973,0.5000162124633789,10.346410354597662,0.26924462117250236,1,0.5914446075360963,0.00722968845602019,0.7363341370486604,1.327867820701756,20,23,0.26055896282196045,2.005899429321289,0.35355592067623753
HB,675,0.5914446075360963,0.00722968845602019,0.037325263023376465,10.19624177760519,0.15016857699247232,1,-0.47704497982230276,0.010663495740632984,0.7127667254759247,1.338689482562308,31,17,-0.1731433868408203,0.22846096754074097,0.27748914447336626
HB,676,-0.47704497982230276,0.010663495740632984,0.13157536089420319,10.150618526569783,0.04562325103540665,0,0.007241356484712085,0.01667734511551681,0.7121836266260289,1.5341860951997306,15,30,0.20408779382705688,0.20988351106643677,0.1626770107463727
HB,677,0.14134651737550413,0.016353278767976747,-0.038735151290893555,9.984281711850102,0.3205416074676606,1,0.27083132239562085,0.5783178228621065,0.6178021478968666,1.6238416328244782,16,24,0.1959245800971985,0.045208096504211426,0.1
HB,678,0.27083132239562085,0.5783178228621065,0.15911558270454407,9.606388568713104,0.3778931431369976,1,0.6212242721678574,0.36396555604475955,1.2280922557411054,1.4881994341099916,29,17,0.25242167711257935,0.9182544350624084,0.1
HB,679,0.6212242721678574,0.36396555604475955,0.18178251385688782,8.905975663922973,0.7004129047901309,1,1.236410690361775,0.07504501360591494,2.0,1.1471753277322838,31,14,0.035816311836242676,1.2302491664886475,0.1
HB,680,1.236410690361775,0.07504501360591494,0.10543160140514374,7.869411964053238,1.0365636998697356,1,1.7840713734946656,0.09348895932561849,2.0,0.8030227294125987,18,29,-0.16949427127838135,1.2241322994232178,0.1
HB,681,1.7840713734946656,0.09348895932561849,0.1533852368593216,6.731374028221817,1.138037935831421,1,1.8192048774732503,0.012882836700651865,2.0,0.562115910588819,20,25,0.20163816213607788,1.1402173042297363,0.1
HB,682,1.8192048774732503,0.012882836700651865,0.0812203586101532,5.627456397035216,1.1039176311866008,1,1.81072732148116,0.005680740668442569,2.0,0.39348113741217333,16,25,-0.055878281593322754,1.3149347305297852,0.15241560484188663
HB,683,1.81072732148116,0.005680740668442569,0.11936046183109283,4.518709056511121,1.1087473405240944,1,1.7637607680589527,0.008228179307240777,2.0,0.2754367961885213,15,33,0.12916380167007446,0.9549394845962524,0.22970037632821472
RL,684,1.7315660240358293,0.0018888033802390344,0.1324359029531479,13.501882786699241,1.1085514620167736,1,1.8117710310665203,0.003615085998248779,2.169495105743408,3.326193332672119,12,15,0.016458570957183838,1.2215667963027954,0.1324359029531479
RL,685,1.8117710310665203,0.003615085998248779,0.09131690859794617,12.408145105034178,1.093737681665063,1,1.6943984716315286,-0.807435728276274,2.218532085418701,3.359640598297119,12,9,0.07915401458740234,1.418969750404358,0.1
RL,686,1.6943984716315286,-0.807435728276274,-0.003056257963180542,11.416858054590524,0.9912870504436544,1,1.8223741624621834,0.09776368894456992,1.9937134981155396,3.0387637615203857,11,16,-0.029950380325317383,1.6219482421875,0.1
RL,687,1.8223741624621834,0.09776368894456992,0.15332572162151337,10.318530485794897,1.0983275687956269,1,1.7970181528520048,0.14801330435392582,1.8611321449279785,2.929202079772949,11,19,0.2764224410057068,2.2866413593292236,0.15332572162151337
RL,688,1.7970181528520048,0.14801330435392582,0.12087428569793701,9.27123293111497,1.0472975546799272,1,1.7096726779780937,0.03925952508655474,1.710006594657898,2.639077663421631,11,9,0.0898061990737915,2.019575595855713,0.12087428569793701
RL,689,1.7096726779780937,0.03925952508655474,0.07847282290458679,8.111333550589288,1.1598993805256814,1,1.7372291258033514,0.14157725827812245,2.3089284896850586,3.1545698642730713,12,8,0.15136444568634033,1.5598043203353882,0.1
RL,690,1.7372291258033514,0.14157725827812245,0.21114003658294678,7.0810521916452505,1.0302813589440376,1,1.795382621143559,0.05924513102183661,2.0406675338745117,3.0017166137695312,11,9,-0.23540645837783813,0.8928935527801514,0.21114003658294678
RL,691,1.795382621143559,0.05924513102183661,0.09687194228172302,6.020682154057932,1.0603700375873188,1,1.770013495723881,0.06270013813399858,1.8414335250854492,2.8745625019073486,9,21,-0.05822104215621948,1.0151222944259644,0.1
RL,692,1.770013495723881,0.06270013813399858,0.018253296613693237,4.888840410766672,1.1318417432912593,1,1.750079962975831,0.010171009485837386,1.932115912437439,2.985968589782715,11,16,0.13029253482818604,1.0033793449401855,0.1
HB,693,0.49044308304906903,0.010583735726353054,0.16001784801483154,13.923189335440897,0.9235109476047576,1,1.7919521090962511,0.012172677092432473,2.0,0.41763996687863614,18,31,0.2528676986694336,1.2524548768997192,0.16001784801483154
HB,694,1.7919521090962511,0.012172677092432473,0.10676302015781403,12.906980730819148,1.016208604621749,1,1.201869644434767,-0.10176515111061013,1.9667429659809947,0.41160011904113847,17,25,0.11408132314682007,0.9174391031265259,0.10676302015781403
HB,695,1.201869644434767,-0.10176515111061013,0.1436554491519928,12.388832626510352,0.5181481043087963,1,0.6628356325525226,-0.23223648995831286,1.7686312561962918,0.6229858303077879,19,28,-0.06531673669815063,1.4938336610794067,0.11783074885606765
HB,696,0.6628356325525226,-0.23223648995831286,0.026603788137435913,12.054108405307725,0.33472422120262735,1,0.42491482143953946,-0.008345292497748917,1.3600330827348315,0.8661241526396357,19,22,-0.021691083908081055,1.6311702728271484,0.11248152419924734
HB,697,0.42491482143953946,-0.008345292497748917,0.10148237645626068,11.848614203288745,0.20549420201897917,1,0.2885807071630172,-0.2377049521680676,0.99549391978513,1.090854623982538,17,24,-0.07448947429656982,1.1765609979629517,0.10918177987635133
HB,698,0.2885807071630172,-0.2377049521680676,0.11912795901298523,11.68869230687459,0.159921896414156,1,0.21052003802131802,-0.08266050842313882,1.2383317573532286,1.2793902215792494,29,16,-0.013358116149902344,2.2092509269714355,0.1121656336173415
HB,699,0.1444244207654301,-0.28329321416650166,0.3593640625476837,11.498435773925836,0.08592213048106778,1,0.16559577670059006,-0.07937065527843762,1.1020332053594997,1.5402240600792756,16,34,-0.1060105562210083,1.888463020324707,0.19300761481271683
HB,700,0.16559577670059006,-0.07937065527843762,0.17215725779533386,11.058141058794437,0.4402947151313992,1,1.0915442021758663,0.7879441077468632,0.6389058509234913,1.2415391611851463,16,33,0.0819007158279419,1.9595544338226318,0.18675250770750193
HB,701,1.0915442021758663,0.7879441077468632,0.4440026581287384,10.697972077621248,0.36016898117318874,1,0.6401098710441746,0.4041805747995902,1.276659744912544,1.2130334644119325,22,19,0.1101309061050415,1.8130320310592651,0.25072675539525136
HB,702,0.6401098710441746,0.4041805747995902,0.05523049831390381,9.973378864281894,0.7245932133393538,1,1.2846581898679776,0.28288610833246064,1.7570220976586046,0.9352601491411616,15,34,0.09139609336853027,2.055619716644287,0.20550872877667595
HB,703,1.2846581898679776,0.28288610833246064,0.09111014008522034,8.89106215593745,1.082316708344445,1,1.7210706183562736,0.04807302893839161,1.962581848154959,0.6546821043988131,24,24,0.09313386678695679,1.5805325508117676,0.17385611014367316
HB,704,1.7210706183562736,0.04807302893839161,0.13967375457286835,7.78879923371299,1.102262922224459,1,1.7910284714576867,0.1047862459008511,2.0,0.45827747307916916,22,22,0.1407839059829712,0.9825239181518555,0.1636014034724317
HB,705,1.7910284714576867,0.1047862459008511,0.08436426520347595,6.6986161485352484,1.0901830851777419,1,1.7345940018270563,0.08855393327297902,2.0,0.3207942311554184,16,30,0.3552553653717041,0.6918883323669434,0.1445209824307022
HB,706,1.7345940018270563,0.08855393327297902,0.17063859105110168,5.557809292784651,1.140806855750597,1,1.80012831093929,0.04311455140006097,2.0,0.22455596180879286,17,31,-0.016425371170043945,1.485234022140503,0.15235626501682203
HB,707,1.80012831093929,0.04311455140006097,0.09544983506202698,4.450680939154702,1.1071283536299497,1,1.8144646114112497,0.0022682569989044316,2.0,0.157189173266155,24,24,0.054848313331604004,1.283156156539917,0.3
RL,708,1.5257752005369256,0.01513962851293147,0.06754150986671448,13.698604379377132,1.0654654072083343,1,1.7903103513457626,0.012508710304427642,2.0395846366882324,2.5084033012390137,13,13,0.3203451931476593,1.1616696119308472,0.1
RL,709,1.7903103513457626,0.012508710304427642,0.08212414383888245,12.758770847225993,0.9398335321511393,1,0.8450203246171676,-0.0015272781811735176,1.951417088508606,2.9340200424194336,12,13,0.20368945598602295,0.9207663536071777,0.1
RL,710,0.8450203246171676,-0.0015272781811735176,0.060749828815460205,12.205114480387621,0.5536563668383714,1,0.6135951059555235,0.4500897700599166,2.204841375350952,3.230419635772705,10,16,0.23147553205490112,1.9551198482513428,0.1
RL,711,0.6135951059555235,0.4500897700599166,0.07614061236381531,11.884166028161069,0.32094845222655266,1,0.428126529964708,0.4071493893104276,2.051030158996582,3.121856212615967,11,8,0.14848512411117554,1.8052871227264404,0.1
RL,712,0.428126529964708,0.4071493893104276,0.06449252367019653,11.684554751014147,0.1996112771469214,1,0.35620117076184377,0.195281386522574,2.0902416706085205,2.8073670864105225,11,8,0.14193540811538696,1.635297417640686,0.1
RL,713,0.35620117076184377,0.195281386522574,0.3597014844417572,11.443075307144431,0.2414794438697161,1,0.45341613797205954,0.004348448263149313,1.9935897588729858,3.251847743988037,12,5,-0.024884402751922607,2.0649213790893555,0.3597014844417572
